stock,sector,sub_sector,earnings_date,is_large_reaction,is_extreme_reaction,hist_extreme_prob,global_hist_prob,current_lift_vs_baseline,current_lift_vs_same_bucket_global,extreme_count,risk_level,risk_score,base_extreme_prob
TROW,Financials,Asset Management & Custody Banks,2025-05-02,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,35.0,0.116
TROW,Financials,Asset Management & Custody Banks,2025-08-01,0,0,0.052,0.052,0.449,1.0,423.0,Low,62.0,0.116
TROW,Financials,Asset Management & Custody Banks,2025-10-31,0,0,0.052,0.052,0.449,1.0,423.0,Low,58.0,0.116
TRV,Financials,Property & Casualty Insurance,2025-01-22,0,0,0.052,0.052,0.449,1.0,423.0,Low,59.0,0.116
TRV,Financials,Property & Casualty Insurance,2025-04-16,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,44.0,0.116
TRV,Financials,Property & Casualty Insurance,2025-07-17,0,0,0.052,0.052,0.449,1.0,423.0,Low,62.0,0.116
TRV,Financials,Property & Casualty Insurance,2025-10-16,0,0,0.052,0.052,0.449,1.0,423.0,Low,64.0,0.116
TSCO,Consumer Discretionary,Other Specialty Retail,2025-01-30,0,0,0.091,0.091,0.786,1.0,740.0,High,81.0,0.116
TSCO,Consumer Discretionary,Other Specialty Retail,2025-04-24,0,0,0.049,0.049,0.42,1.0,395.0,Moderate,74.0,0.116
TSCO,Consumer Discretionary,Other Specialty Retail,2025-07-24,0,0,0.091,0.091,0.786,1.0,740.0,High,85.0,0.116
TSCO,Consumer Discretionary,Other Specialty Retail,2025-10-23,0,0,0.251,0.251,2.163,1.0,2036.0,Extreme,89.0,0.116
TSLA,Consumer Discretionary,Automobile Manufacturers,2025-01-29,0,0,0.091,0.091,0.786,1.0,740.0,High,86.0,0.116
TSLA,Consumer Discretionary,Automobile Manufacturers,2025-04-22,1,1,0.052,0.052,0.449,1.0,423.0,Low,63.0,0.116
TSLA,Consumer Discretionary,Automobile Manufacturers,2025-07-23,0,0,0.251,0.251,2.163,1.0,2036.0,Extreme,94.0,0.116
TSLA,Consumer Discretionary,Automobile Manufacturers,2025-10-22,0,0,0.251,0.251,2.163,1.0,2036.0,Extreme,93.0,0.116
TSN,Consumer Staples,Packaged Foods & Meats,2025-02-03,0,0,0.049,0.049,0.42,1.0,395.0,Moderate,68.0,0.116
TSN,Consumer Staples,Packaged Foods & Meats,2025-05-05,0,0,0.052,0.052,0.449,1.0,423.0,Low,55.0,0.116
TSN,Consumer Staples,Packaged Foods & Meats,2025-08-04,0,0,0.049,0.049,0.42,1.0,395.0,Moderate,69.0,0.116
TSN,Consumer Staples,Packaged Foods & Meats,2025-11-11,0,0,0.049,0.049,0.42,1.0,395.0,Moderate,69.0,0.116
TT,Industrials,Building Products,2025-01-30,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,52.0,0.116
TT,Industrials,Building Products,2025-04-30,1,0,0.105,0.105,0.907,1.0,854.0,Very Low,42.0,0.116
TT,Industrials,Building Products,2025-07-30,0,0,0.049,0.049,0.42,1.0,395.0,Moderate,71.0,0.116
TT,Industrials,Building Products,2025-10-29,0,0,0.049,0.049,0.42,1.0,395.0,Moderate,69.0,0.116
TTD,Communication Services,Advertising,2025-02-12,1,1,0.251,0.251,2.163,1.0,2036.0,Extreme,100.0,0.116
TTD,Communication Services,Advertising,2025-05-08,1,1,0.091,0.091,0.786,1.0,740.0,High,85.0,0.116
TTD,Communication Services,Advertising,2025-08-07,1,1,0.251,0.251,2.163,1.0,2036.0,Extreme,100.0,0.116
TTD,Communication Services,Advertising,2025-11-06,0,0,0.251,0.251,2.163,1.0,2036.0,Extreme,100.0,0.116
TTWO,Communication Services,Interactive Home Entertainment,2025-02-06,1,1,0.251,0.251,2.163,1.0,2036.0,Extreme,93.0,0.116
TTWO,Communication Services,Interactive Home Entertainment,2025-05-15,0,0,0.091,0.091,0.786,1.0,740.0,High,84.0,0.116
TTWO,Communication Services,Interactive Home Entertainment,2025-08-07,0,0,0.251,0.251,2.163,1.0,2036.0,Extreme,94.0,0.116
TTWO,Communication Services,Interactive Home Entertainment,2025-11-05,1,1,0.251,0.251,2.163,1.0,2036.0,Extreme,94.0,0.116
TXN,Information Technology,Semiconductors,2025-01-23,1,1,0.091,0.091,0.786,1.0,740.0,High,85.0,0.116
TXN,Information Technology,Semiconductors,2025-04-23,1,0,0.105,0.105,0.907,1.0,854.0,Very Low,50.0,0.116
TXN,Information Technology,Semiconductors,2025-07-22,1,1,0.251,0.251,2.163,1.0,2036.0,Extreme,89.0,0.116
TXN,Information Technology,Semiconductors,2025-10-21,1,0,0.091,0.091,0.786,1.0,740.0,High,86.0,0.116
TXT,Industrials,Aerospace & Defense,2025-01-22,0,0,0.052,0.052,0.449,1.0,423.0,Low,59.0,0.116
TXT,Industrials,Aerospace & Defense,2025-04-24,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,34.0,0.116
TXT,Industrials,Aerospace & Defense,2025-07-24,0,0,0.049,0.049,0.42,1.0,395.0,Moderate,69.0,0.116
TXT,Industrials,Aerospace & Defense,2025-10-30,0,0,0.052,0.052,0.449,1.0,423.0,Low,54.0,0.116
TYL,Information Technology,Application Software,2025-02-12,0,0,0.251,0.251,2.163,1.0,2036.0,Extreme,89.0,0.116
TYL,Information Technology,Application Software,2025-04-22,1,0,0.091,0.091,0.786,1.0,740.0,High,79.0,0.116
TYL,Information Technology,Application Software,2025-07-22,0,0,0.251,0.251,2.163,1.0,2036.0,Extreme,91.0,0.116
TYL,Information Technology,Application Software,2025-10-29,0,0,0.091,0.091,0.786,1.0,740.0,High,84.0,0.116
UAL,Industrials,Passenger Airlines,2025-01-21,0,0,0.091,0.091,0.786,1.0,740.0,High,85.0,0.116
UAL,Industrials,Passenger Airlines,2025-04-15,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,51.0,0.116
UAL,Industrials,Passenger Airlines,2025-07-16,0,0,0.049,0.049,0.42,1.0,395.0,Moderate,70.0,0.116
UAL,Industrials,Passenger Airlines,2025-10-15,0,0,0.251,0.251,2.163,1.0,2036.0,Extreme,87.0,0.116
UBER,Industrials,Passenger Ground Transportation,2025-02-05,1,1,0.251,0.251,2.163,1.0,2036.0,Extreme,98.0,0.116
UBER,Industrials,Passenger Ground Transportation,2025-05-07,1,0,0.251,0.251,2.163,1.0,2036.0,Extreme,88.0,0.116
UBER,Industrials,Passenger Ground Transportation,2025-08-06,0,0,0.251,0.251,2.163,1.0,2036.0,Extreme,96.0,0.116
UBER,Industrials,Passenger Ground Transportation,2025-11-04,0,0,0.251,0.251,2.163,1.0,2036.0,Extreme,98.0,0.116
UDR,Real Estate,Multi-Family Residential REITs,2025-02-05,0,0,0.052,0.052,0.449,1.0,423.0,Low,59.0,0.116
UDR,Real Estate,Multi-Family Residential REITs,2025-04-30,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,40.0,0.116
UDR,Real Estate,Multi-Family Residential REITs,2025-07-30,0,0,0.049,0.049,0.42,1.0,395.0,Moderate,69.0,0.116
UDR,Real Estate,Multi-Family Residential REITs,2025-10-29,0,0,0.049,0.049,0.42,1.0,395.0,Moderate,71.0,0.116
UHS,Health Care,Health Care Facilities,2025-02-25,1,0,0.091,0.091,0.786,1.0,740.0,High,85.0,0.116
UHS,Health Care,Health Care Facilities,2025-04-22,1,0,0.052,0.052,0.449,1.0,423.0,Low,65.0,0.116
UHS,Health Care,Health Care Facilities,2025-07-22,0,0,0.091,0.091,0.786,1.0,740.0,High,82.0,0.116
UHS,Health Care,Health Care Facilities,2025-10-27,0,0,0.251,0.251,2.163,1.0,2036.0,Extreme,90.0,0.116
ULTA,Consumer Discretionary,Other Specialty Retail,2025-03-13,1,1,0.251,0.251,2.163,1.0,2036.0,Extreme,100.0,0.116
ULTA,Consumer Discretionary,Other Specialty Retail,2025-05-29,1,1,0.251,0.251,2.163,1.0,2036.0,Extreme,100.0,0.116
ULTA,Consumer Discretionary,Other Specialty Retail,2025-08-28,0,0,0.251,0.251,2.163,1.0,2036.0,Extreme,100.0,0.116
ULTA,Consumer Discretionary,Other Specialty Retail,2025-12-04,1,1,0.251,0.251,2.163,1.0,2036.0,Extreme,100.0,0.116
UNH,Health Care,Managed Health Care,2025-01-16,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,38.0,0.116
UNH,Health Care,Managed Health Care,2025-04-17,1,0,0.105,0.105,0.907,1.0,854.0,Very Low,45.0,0.116
UNH,Health Care,Managed Health Care,2025-07-29,1,1,0.105,0.105,0.907,1.0,854.0,Very Low,42.0,0.116
UNH,Health Care,Managed Health Care,2025-10-28,1,0,0.052,0.052,0.449,1.0,423.0,Low,56.0,0.116
UNP,Industrials,Rail Transportation,2025-01-23,0,0,0.049,0.049,0.42,1.0,395.0,Moderate,73.0,0.116
UNP,Industrials,Rail Transportation,2025-04-24,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,48.0,0.116
UNP,Industrials,Rail Transportation,2025-07-24,0,0,0.049,0.049,0.42,1.0,395.0,Moderate,74.0,0.116
UNP,Industrials,Rail Transportation,2025-10-23,0,0,0.049,0.049,0.42,1.0,395.0,Moderate,72.0,0.116
UPS,Industrials,Air Freight & Logistics,2025-01-30,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,48.0,0.116
UPS,Industrials,Air Freight & Logistics,2025-04-29,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,30.0,0.116
UPS,Industrials,Air Freight & Logistics,2025-07-29,1,0,0.105,0.105,0.907,1.0,854.0,Very Low,46.0,0.116
UPS,Industrials,Air Freight & Logistics,2025-10-28,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,52.0,0.116
URI,Industrials,Trading Companies & Distributors,2025-01-29,0,0,0.251,0.251,2.163,1.0,2036.0,Extreme,95.0,0.116
URI,Industrials,Trading Companies & Distributors,2025-04-23,1,0,0.091,0.091,0.786,1.0,740.0,High,83.0,0.116
URI,Industrials,Trading Companies & Distributors,2025-07-23,1,1,0.251,0.251,2.163,1.0,2036.0,Extreme,96.0,0.116
URI,Industrials,Trading Companies & Distributors,2025-10-29,0,0,0.251,0.251,2.163,1.0,2036.0,Extreme,93.0,0.116
USB,Financials,Diversified Banks,2025-01-15,0,0,0.052,0.052,0.449,1.0,423.0,Low,57.0,0.116
USB,Financials,Diversified Banks,2025-04-16,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,34.0,0.116
USB,Financials,Diversified Banks,2025-07-17,0,0,0.052,0.052,0.449,1.0,423.0,Low,57.0,0.116
USB,Financials,Diversified Banks,2025-10-16,0,0,0.052,0.052,0.449,1.0,423.0,Low,60.0,0.116
V,Financials,Transaction & Payment Processing Services,2025-01-30,0,0,0.091,0.091,0.786,1.0,740.0,High,82.0,0.116
V,Financials,Transaction & Payment Processing Services,2025-04-29,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,50.0,0.116
V,Financials,Transaction & Payment Processing Services,2025-07-29,0,0,0.052,0.052,0.449,1.0,423.0,Low,67.0,0.116
V,Financials,Transaction & Payment Processing Services,2025-10-28,0,0,0.091,0.091,0.786,1.0,740.0,High,77.0,0.116
VICI,Real Estate,Hotel & Resort REITs,2025-02-20,1,0,0.049,0.049,0.42,1.0,395.0,Moderate,67.0,0.116
VICI,Real Estate,Hotel & Resort REITs,2025-05-01,0,0,0.052,0.052,0.449,1.0,423.0,Low,58.0,0.116
VICI,Real Estate,Hotel & Resort REITs,2025-07-29,0,0,0.049,0.049,0.42,1.0,395.0,Moderate,73.0,0.116
VICI,Real Estate,Hotel & Resort REITs,2025-10-30,0,0,0.049,0.049,0.42,1.0,395.0,Moderate,75.0,0.116
VLO,Energy,Oil & Gas Refining & Marketing,2025-01-30,1,0,0.052,0.052,0.449,1.0,423.0,Low,58.0,0.116
VLO,Energy,Oil & Gas Refining & Marketing,2025-04-24,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,38.0,0.116
VLO,Energy,Oil & Gas Refining & Marketing,2025-07-24,0,0,0.052,0.052,0.449,1.0,423.0,Low,58.0,0.116
VLO,Energy,Oil & Gas Refining & Marketing,2025-10-23,0,0,0.052,0.052,0.449,1.0,423.0,Low,64.0,0.116
VLTO,Industrials,Environmental & Facilities Services,2025-02-04,0,0,,,,,,,,0.116
VLTO,Industrials,Environmental & Facilities Services,2025-04-29,0,0,,,,,,,,0.116
VLTO,Industrials,Environmental & Facilities Services,2025-07-28,0,0,,,,,,,,0.116
VLTO,Industrials,Environmental & Facilities Services,2025-10-28,0,0,0.251,0.251,2.163,1.0,2036.0,Extreme,87.0,0.116
VMC,Materials,Construction Materials,2025-02-14,0,0,0.091,0.091,0.786,1.0,740.0,High,76.0,0.116
VMC,Materials,Construction Materials,2025-04-30,0,0,0.052,0.052,0.449,1.0,423.0,Low,65.0,0.116
VMC,Materials,Construction Materials,2025-07-31,0,0,0.091,0.091,0.786,1.0,740.0,High,77.0,0.116
VMC,Materials,Construction Materials,2025-10-28,0,0,0.091,0.091,0.786,1.0,740.0,High,81.0,0.116
VRSK,Industrials,Research & Consulting Services,2025-02-19,0,0,0.091,0.091,0.786,1.0,740.0,High,79.0,0.116
VRSK,Industrials,Research & Consulting Services,2025-04-29,0,0,0.049,0.049,0.42,1.0,395.0,Moderate,67.0,0.116
VRSK,Industrials,Research & Consulting Services,2025-07-29,1,0,0.091,0.091,0.786,1.0,740.0,High,82.0,0.116
VRSK,Industrials,Research & Consulting Services,2025-10-29,0,0,0.091,0.091,0.786,1.0,740.0,High,78.0,0.116
VRSN,Information Technology,Internet Services & Infrastructure,2025-02-06,0,0,0.251,0.251,2.163,1.0,2036.0,Extreme,90.0,0.116
VRSN,Information Technology,Internet Services & Infrastructure,2025-04-24,1,1,0.091,0.091,0.786,1.0,740.0,High,84.0,0.116
VRSN,Information Technology,Internet Services & Infrastructure,2025-07-24,0,0,0.251,0.251,2.163,1.0,2036.0,Extreme,90.0,0.116
VRSN,Information Technology,Internet Services & Infrastructure,2025-10-23,0,0,0.251,0.251,2.163,1.0,2036.0,Extreme,90.0,0.116
VRTX,Health Care,Biotechnology,2025-02-10,0,0,0.091,0.091,0.786,1.0,740.0,High,82.0,0.116
VRTX,Health Care,Biotechnology,2025-05-05,1,1,0.091,0.091,0.786,1.0,740.0,High,83.0,0.116
VRTX,Health Care,Biotechnology,2025-08-04,1,1,0.091,0.091,0.786,1.0,740.0,High,86.0,0.116
VRTX,Health Care,Biotechnology,2025-11-10,0,0,0.251,0.251,2.163,1.0,2036.0,Extreme,87.0,0.116
VST,Utilities,Electric Utilities,2025-02-27,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,30.0,0.116
VST,Utilities,Electric Utilities,2025-05-07,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,33.0,0.116
VST,Utilities,Electric Utilities,2025-08-06,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,48.0,0.116
VST,Utilities,Electric Utilities,2025-11-05,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,42.0,0.116
VTR,Real Estate,Health Care REITs,2025-02-12,1,1,0.052,0.052,0.449,1.0,423.0,Low,63.0,0.116
VTR,Real Estate,Health Care REITs,2025-04-30,0,0,0.052,0.052,0.449,1.0,423.0,Low,59.0,0.116
VTR,Real Estate,Health Care REITs,2025-07-30,0,0,0.049,0.049,0.42,1.0,395.0,Moderate,74.0,0.116
VTR,Real Estate,Health Care REITs,2025-10-29,1,0,0.049,0.049,0.42,1.0,395.0,Moderate,73.0,0.116
VTRS,Health Care,Pharmaceuticals,2025-02-26,1,1,0.091,0.091,0.786,1.0,740.0,High,76.0,0.116
VTRS,Health Care,Pharmaceuticals,2025-05-07,0,0,0.052,0.052,0.449,1.0,423.0,Low,55.0,0.116
VTRS,Health Care,Pharmaceuticals,2025-08-07,1,0,0.049,0.049,0.42,1.0,395.0,Moderate,73.0,0.116
VTRS,Health Care,Pharmaceuticals,2025-11-06,1,1,0.091,0.091,0.786,1.0,740.0,High,85.0,0.116
VZ,Communication Services,Integrated Telecommunication Services,2025-01-24,0,0,0.049,0.049,0.42,1.0,395.0,Moderate,71.0,0.116
VZ,Communication Services,Integrated Telecommunication Services,2025-04-22,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,42.0,0.116
VZ,Communication Services,Integrated Telecommunication Services,2025-07-21,0,0,0.049,0.049,0.42,1.0,395.0,Moderate,70.0,0.116
VZ,Communication Services,Integrated Telecommunication Services,2025-10-29,0,0,0.052,0.052,0.449,1.0,423.0,Low,55.0,0.116
WAB,Industrials,Construction Machinery & Heavy Transportation Equipment,2025-02-12,0,0,0.091,0.091,0.786,1.0,740.0,High,76.0,0.116
WAB,Industrials,Construction Machinery & Heavy Transportation Equipment,2025-04-22,1,0,0.105,0.105,0.907,1.0,854.0,Very Low,45.0,0.116
WAB,Industrials,Construction Machinery & Heavy Transportation Equipment,2025-07-22,1,0,0.091,0.091,0.786,1.0,740.0,High,84.0,0.116
WAB,Industrials,Construction Machinery & Heavy Transportation Equipment,2025-10-22,0,0,0.049,0.049,0.42,1.0,395.0,Moderate,70.0,0.116
WAT,Health Care,Life Sciences Tools & Services,2025-02-12,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,49.0,0.116
WAT,Health Care,Life Sciences Tools & Services,2025-05-06,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,31.0,0.116
WAT,Health Care,Life Sciences Tools & Services,2025-08-04,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,32.0,0.116
WAT,Health Care,Life Sciences Tools & Services,2025-11-04,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,41.0,0.116
WBD,Communication Services,Broadcasting,2025-02-21,0,0,0.052,0.052,0.449,1.0,423.0,Low,59.0,0.116
WBD,Communication Services,Broadcasting,2025-05-07,1,0,0.105,0.105,0.907,1.0,854.0,Very Low,34.0,0.116
WBD,Communication Services,Broadcasting,2025-08-07,1,0,0.052,0.052,0.449,1.0,423.0,Low,63.0,0.116
WBD,Communication Services,Broadcasting,2025-11-06,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,51.0,0.116
WDAY,Information Technology,Application Software,2025-02-25,0,0,0.251,0.251,2.163,1.0,2036.0,Extreme,92.0,0.116
WDAY,Information Technology,Application Software,2025-05-22,1,1,0.091,0.091,0.786,1.0,740.0,High,85.0,0.116
WDAY,Information Technology,Application Software,2025-08-21,0,0,0.251,0.251,2.163,1.0,2036.0,Extreme,91.0,0.116
WDAY,Information Technology,Application Software,2025-11-25,1,1,0.251,0.251,2.163,1.0,2036.0,Extreme,93.0,0.116
WDC,Information Technology,"Technology Hardware, Storage & Peripherals",2025-01-29,0,0,0.091,0.091,0.786,1.0,740.0,High,82.0,0.116
WDC,Information Technology,"Technology Hardware, Storage & Peripherals",2025-04-30,0,0,0.052,0.052,0.449,1.0,423.0,Low,56.0,0.116
WDC,Information Technology,"Technology Hardware, Storage & Peripherals",2025-07-30,1,1,0.251,0.251,2.163,1.0,2036.0,Extreme,93.0,0.116
WDC,Information Technology,"Technology Hardware, Storage & Peripherals",2025-10-30,1,1,0.052,0.052,0.449,1.0,423.0,Low,62.0,0.116
WEC,Utilities,Electric Utilities,2025-02-04,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,49.0,0.116
WEC,Utilities,Electric Utilities,2025-05-06,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,53.0,0.116
WEC,Utilities,Electric Utilities,2025-07-30,0,0,0.052,0.052,0.449,1.0,423.0,Low,61.0,0.116
WEC,Utilities,Electric Utilities,2025-10-30,0,0,0.052,0.052,0.449,1.0,423.0,Low,66.0,0.116
WELL,Real Estate,Health Care REITs,2025-02-11,0,0,0.052,0.052,0.449,1.0,423.0,Low,62.0,0.116
WELL,Real Estate,Health Care REITs,2025-04-28,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,53.0,0.116
WELL,Real Estate,Health Care REITs,2025-07-28,0,0,0.049,0.049,0.42,1.0,395.0,Moderate,73.0,0.116
WELL,Real Estate,Health Care REITs,2025-10-27,0,0,0.049,0.049,0.42,1.0,395.0,Moderate,68.0,0.116
WFC,Financials,Diversified Banks,2025-01-15,0,0,0.052,0.052,0.449,1.0,423.0,Low,56.0,0.116
WFC,Financials,Diversified Banks,2025-04-11,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,32.0,0.116
WFC,Financials,Diversified Banks,2025-07-15,0,0,0.052,0.052,0.449,1.0,423.0,Low,59.0,0.116
WFC,Financials,Diversified Banks,2025-10-14,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,54.0,0.116
WM,Industrials,Environmental & Facilities Services,2025-01-29,1,0,0.049,0.049,0.42,1.0,395.0,Moderate,68.0,0.116
WM,Industrials,Environmental & Facilities Services,2025-04-28,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,45.0,0.116
WM,Industrials,Environmental & Facilities Services,2025-07-28,0,0,0.052,0.052,0.449,1.0,423.0,Low,62.0,0.116
WM,Industrials,Environmental & Facilities Services,2025-10-28,0,0,0.049,0.049,0.42,1.0,395.0,Moderate,69.0,0.116
WMB,Energy,Oil & Gas Storage & Transportation,2025-02-12,1,0,0.105,0.105,0.907,1.0,854.0,Very Low,48.0,0.116
WMB,Energy,Oil & Gas Storage & Transportation,2025-05-05,1,0,0.105,0.105,0.907,1.0,854.0,Very Low,48.0,0.116
WMB,Energy,Oil & Gas Storage & Transportation,2025-08-04,0,0,0.052,0.052,0.449,1.0,423.0,Low,61.0,0.116
WMB,Energy,Oil & Gas Storage & Transportation,2025-11-05,1,0,0.052,0.052,0.449,1.0,423.0,Low,65.0,0.116
WMT,Consumer Staples,Consumer Staples Merchandise Retail,2025-02-20,0,0,0.052,0.052,0.449,1.0,423.0,Low,54.0,0.116
WMT,Consumer Staples,Consumer Staples Merchandise Retail,2025-05-15,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,30.0,0.116
WMT,Consumer Staples,Consumer Staples Merchandise Retail,2025-08-21,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,49.0,0.116
WMT,Consumer Staples,Consumer Staples Merchandise Retail,2025-11-20,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,44.0,0.116
WRB,Financials,Property & Casualty Insurance,2025-01-27,0,0,0.049,0.049,0.42,1.0,395.0,Moderate,72.0,0.116
WRB,Financials,Property & Casualty Insurance,2025-04-21,1,0,0.105,0.105,0.907,1.0,854.0,Very Low,51.0,0.116
WRB,Financials,Property & Casualty Insurance,2025-07-21,0,0,0.049,0.049,0.42,1.0,395.0,Moderate,74.0,0.116
WRB,Financials,Property & Casualty Insurance,2025-10-20,0,0,0.049,0.049,0.42,1.0,395.0,Moderate,71.0,0.116
WSM,Consumer Discretionary,Homefurnishing Retail,2025-03-11,0,0,0.091,0.091,0.786,1.0,740.0,High,79.0,0.116
WSM,Consumer Discretionary,Homefurnishing Retail,2025-05-20,1,1,0.052,0.052,0.449,1.0,423.0,Low,65.0,0.116
WSM,Consumer Discretionary,Homefurnishing Retail,2025-08-28,0,0,0.091,0.091,0.786,1.0,740.0,High,80.0,0.116
WSM,Consumer Discretionary,Homefurnishing Retail,2025-11-19,0,0,0.091,0.091,0.786,1.0,740.0,High,81.0,0.116
WST,Health Care,Health Care Supplies,2025-02-13,0,0,0.052,0.052,0.449,1.0,423.0,Low,65.0,0.116
WST,Health Care,Health Care Supplies,2025-04-23,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,42.0,0.116
WST,Health Care,Health Care Supplies,2025-07-23,1,1,0.052,0.052,0.449,1.0,423.0,Low,56.0,0.116
WST,Health Care,Health Care Supplies,2025-10-23,1,0,0.052,0.052,0.449,1.0,423.0,Low,57.0,0.116
WTW,Financials,Insurance Brokers,2025-02-04,0,0,0.049,0.049,0.42,1.0,395.0,Moderate,72.0,0.116
WTW,Financials,Insurance Brokers,2025-04-24,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,47.0,0.116
WTW,Financials,Insurance Brokers,2025-07-31,0,0,0.049,0.049,0.42,1.0,395.0,Moderate,71.0,0.116
WTW,Financials,Insurance Brokers,2025-10-30,0,0,0.052,0.052,0.449,1.0,423.0,Low,66.0,0.116
WY,Real Estate,Timber REITs,2025-01-30,0,0,0.052,0.052,0.449,1.0,423.0,Low,58.0,0.116
WY,Real Estate,Timber REITs,2025-04-24,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,48.0,0.116
WY,Real Estate,Timber REITs,2025-07-24,0,0,0.052,0.052,0.449,1.0,423.0,Low,60.0,0.116
WY,Real Estate,Timber REITs,2025-10-30,0,0,0.049,0.049,0.42,1.0,395.0,Moderate,74.0,0.116
WYNN,Consumer Discretionary,Casinos & Gaming,2025-02-13,1,1,0.091,0.091,0.786,1.0,740.0,High,82.0,0.116
WYNN,Consumer Discretionary,Casinos & Gaming,2025-05-06,1,0,0.052,0.052,0.449,1.0,423.0,Low,59.0,0.116
WYNN,Consumer Discretionary,Casinos & Gaming,2025-08-07,0,0,0.091,0.091,0.786,1.0,740.0,High,84.0,0.116
WYNN,Consumer Discretionary,Casinos & Gaming,2025-11-04,0,0,0.049,0.049,0.42,1.0,395.0,Moderate,72.0,0.116
XEL,Utilities,Multi-Utilities,2025-02-06,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,30.0,0.116
XEL,Utilities,Multi-Utilities,2025-04-24,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,24.0,0.116
XEL,Utilities,Multi-Utilities,2025-07-31,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,35.0,0.116
XEL,Utilities,Multi-Utilities,2025-10-30,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,27.0,0.116
XOM,Energy,Integrated Oil & Gas,2025-01-31,0,0,0.052,0.052,0.449,1.0,423.0,Low,65.0,0.116
XOM,Energy,Integrated Oil & Gas,2025-05-02,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,39.0,0.116
XOM,Energy,Integrated Oil & Gas,2025-08-01,0,0,0.052,0.052,0.449,1.0,423.0,Low,55.0,0.116
XOM,Energy,Integrated Oil & Gas,2025-10-31,0,0,0.052,0.052,0.449,1.0,423.0,Low,64.0,0.116
XYL,Industrials,Industrial Machinery & Supplies & Components,2025-02-04,0,0,0.049,0.049,0.42,1.0,395.0,Moderate,70.0,0.116
XYL,Industrials,Industrial Machinery & Supplies & Components,2025-04-29,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,43.0,0.116
